cache_key,numero_solicitacao,codom,codug,pi,nd,valor,om_chave,nc_siafi
20404|160046|E6SUPLJA5PA|339039|1188.00,,20404,160046,E6SUPLJA5PA,339039,1188.00,,402375
20404|160046|E6SUPLJA5PA|339039|1240.60,,20404,160046,E6SUPLJA5PA,339039,1240.60,,402375
20404|160046|E6SUPLJA5PA|339039|12687.60,,20404,160046,E6SUPLJA5PA,339039,12687.60,,402375
20404|160046|E6SUPLJA5PA|339039|1445.60,,20404,160046,E6SUPLJA5PA,339039,1445.60,,402375
20404|160046|E6SUPLJA5PA|339039|1510.90,,20404,160046,E6SUPLJA5PA,339039,1510.90,,402375
20404|160046|E6SUPLJA5PA|339039|1639.80,,20404,160046,E6SUPLJA5PA,339039,1639.80,,402375
20404|160046|E6SUPLJA5PA|339039|1677.60,,20404,160046,E6SUPLJA5PA,339039,1677.60,,402375
20404|160046|E6SUPLJA5PA|339039|1715.16,,20404,160046,E6SUPLJA5PA,339039,1715.16,,402375
20404|160046|E6SUPLJA5PA|339039|1815.00,,20404,160046,E6SUPLJA5PA,339039,1815.00,,402375
20404|160046|E6SUPLJA5PA|339039|2375.00,,20404,160046,E6SUPLJA5PA,339039,2375.00,,402375
20404|160046|E6SUPLJA5PA|339039|2453.56,,20404,160046,E6SUPLJA5PA,339039,2453.56,,402375
20404|160046|E6SUPLJA5PA|339039|3250.00,,20404,160046,E6SUPLJA5PA,339039,3250.00,,402375
20404|160046|E6SUPLJA5PA|339039|3981.88,,20404,160046,E6SUPLJA5PA,339039,3981.88,,402375
20404|160046|E6SUPLJA5PA|339039|4165.00,,20404,160046,E6SUPLJA5PA,339039,4165.00,,402375
20404|160046|E6SUPLJA5PA|339039|4288.00,,20404,160046,E6SUPLJA5PA,339039,4288.00,,402375
20404|160046|E6SUPLJA5PA|339039|520.00,,20404,160046,E6SUPLJA5PA,339039,520.00,,402375
20404|160046|E6SUPLJA5PA|339039|625.00,,20404,160046,E6SUPLJA5PA,339039,625.00,,402375
20404|160046|E6SUPLJA5PA|339039|650.00,,20404,160046,E6SUPLJA5PA,339039,650.00,,402375
20404|160046|E6SUPLJA5PA|339039|6840.00,,20404,160046,E6SUPLJA5PA,339039,6840.00,,402375
20404|160046|E6SUPLJA5PA|339039|711.12,,20404,160046,E6SUPLJA5PA,339039,711.12,,402375
20404|160046|E6SUPLJA5PA|339039|739.00,,20404,160046,E6SUPLJA5PA,339039,739.00,,402375
20404|160046|E6SUPLJA5PA|339039|743.00,,20404,160046,E6SUPLJA5PA,339039,743.00,,402375
20404|160046|E6SUPLJA5PA|339039|790.00,,20404,160046,E6SUPLJA5PA,339039,790.00,,402375
20404|160046|E6SUPLJA5PA|339039|798.00,,20404,160046,E6SUPLJA5PA,339039,798.00,,402375
20404|160046|E6SUPLJA5PA|339039|9595.00,,20404,160046,E6SUPLJA5PA,339039,9595.00,,402375
20404|160046|E6SUPLJA5PA|339039|989.00,,20404,160046,E6SUPLJA5PA,339039,989.00,,402375
20404|160046|E6SUPLJA5PA|449052|10738.00,,20404,160046,E6SUPLJA5PA,449052,10738.00,,402290
20404|160046|E6SUPLJA5PA|449052|1233.75,,20404,160046,E6SUPLJA5PA,449052,1233.75,,402290
20404|160046|E6SUPLJA5PA|449052|1247.50,,20404,160046,E6SUPLJA5PA,449052,1247.50,,402290
20404|160046|E6SUPLJA5PA|449052|14998.75,,20404,160046,E6SUPLJA5PA,449052,14998.75,,402290
20404|160046|E6SUPLJA5PA|449052|1522.50,,20404,160046,E6SUPLJA5PA,449052,1522.50,,402290
20404|160046|E6SUPLJA5PA|449052|1685.00,,20404,160046,E6SUPLJA5PA,449052,1685.00,,402290
20404|160046|E6SUPLJA5PA|449052|17913.75,,20404,160046,E6SUPLJA5PA,449052,17913.75,,402290
20404|160046|E6SUPLJA5PA|449052|2305.00,,20404,160046,E6SUPLJA5PA,449052,2305.00,,402290
20404|160046|E6SUPLJA5PA|449052|2900.00,,20404,160046,E6SUPLJA5PA,449052,2900.00,,402290
20404|160046|E6SUPLJA5PA|449052|2927.50,,20404,160046,E6SUPLJA5PA,449052,2927.50,,402290
20404|160046|E6SUPLJA5PA|449052|29812.50,,20404,160046,E6SUPLJA5PA,449052,29812.50,,402290
20404|160046|E6SUPLJA5PA|449052|31250.00,,20404,160046,E6SUPLJA5PA,449052,31250.00,,402290
20404|160046|E6SUPLJA5PA|449052|3425.30,,20404,160046,E6SUPLJA5PA,449052,3425.30,,402290
20404|160046|E6SUPLJA5PA|449052|4250.00,,20404,160046,E6SUPLJA5PA,449052,4250.00,,402290
20404|160046|E6SUPLJA5PA|449052|4307.50,,20404,160046,E6SUPLJA5PA,449052,4307.50,,402290
20404|160046|E6SUPLJA5PA|449052|6346.25,,20404,160046,E6SUPLJA5PA,449052,6346.25,,402290
20404|160046|E6SUPLJA5PA|449052|6742.50,,20404,160046,E6SUPLJA5PA,449052,6742.50,,402290
20404|160046|E6SUPLJA5PA|449052|8250.00,,20404,160046,E6SUPLJA5PA,449052,8250.00,,402290
20446|160110|E6SUPLJA5PA|339030|1160.52,,20446,160110,E6SUPLJA5PA,339030,1160.52,,403271
20446|160110|E6SUPLJA5PA|339030|1264.50,,20446,160110,E6SUPLJA5PA,339030,1264.50,,403271
20446|160110|E6SUPLJA5PA|339030|1317.00,,20446,160110,E6SUPLJA5PA,339030,1317.00,,403271
20446|160110|E6SUPLJA5PA|339030|1320.00,,20446,160110,E6SUPLJA5PA,339030,1320.00,,403271
20446|160110|E6SUPLJA5PA|339030|1396.40,,20446,160110,E6SUPLJA5PA,339030,1396.40,,403271
20446|160110|E6SUPLJA5PA|339030|1484.45,,20446,160110,E6SUPLJA5PA,339030,1484.45,,403271
20446|160110|E6SUPLJA5PA|339030|1546.80,,20446,160110,E6SUPLJA5PA,339030,1546.80,,403271
20446|160110|E6SUPLJA5PA|339030|1570.00,,20446,160110,E6SUPLJA5PA,339030,1570.00,,403271
20446|160110|E6SUPLJA5PA|339030|1662.00,,20446,160110,E6SUPLJA5PA,339030,1662.00,,403271
20446|160110|E6SUPLJA5PA|339030|1677.00,,20446,160110,E6SUPLJA5PA,339030,1677.00,,403271
20446|160110|E6SUPLJA5PA|339030|1679.70,,20446,160110,E6SUPLJA5PA,339030,1679.70,,403271
20446|160110|E6SUPLJA5PA|339030|1739.90,,20446,160110,E6SUPLJA5PA,339030,1739.90,,403271
20446|160110|E6SUPLJA5PA|339030|192.50,,20446,160110,E6SUPLJA5PA,339030,192.50,,403271
20446|160110|E6SUPLJA5PA|339030|228.00,,20446,160110,E6SUPLJA5PA,339030,228.00,,403271
20446|160110|E6SUPLJA5PA|339030|328.90,,20446,160110,E6SUPLJA5PA,339030,328.90,,403271
20446|160110|E6SUPLJA5PA|339030|3369.90,,20446,160110,E6SUPLJA5PA,339030,3369.90,,403271
20446|160110|E6SUPLJA5PA|339030|3471.60,,20446,160110,E6SUPLJA5PA,339030,3471.60,,403271
20446|160110|E6SUPLJA5PA|339030|360.00,,20446,160110,E6SUPLJA5PA,339030,360.00,,403271
20446|160110|E6SUPLJA5PA|339030|3924.00,,20446,160110,E6SUPLJA5PA,339030,3924.00,,403271
20446|160110|E6SUPLJA5PA|339030|3990.00,,20446,160110,E6SUPLJA5PA,339030,3990.00,,403271
20446|160110|E6SUPLJA5PA|339030|4257.00,,20446,160110,E6SUPLJA5PA,339030,4257.00,,403271
20446|160110|E6SUPLJA5PA|339030|5380.00,,20446,160110,E6SUPLJA5PA,339030,5380.00,,403271
20446|160110|E6SUPLJA5PA|339030|582.80,,20446,160110,E6SUPLJA5PA,339030,582.80,,403271
20446|160110|E6SUPLJA5PA|339030|643.50,,20446,160110,E6SUPLJA5PA,339030,643.50,,403271
20446|160110|E6SUPLJA5PA|339030|714.90,,20446,160110,E6SUPLJA5PA,339030,714.90,,403271
20446|160110|E6SUPLJA5PA|339030|741.50,,20446,160110,E6SUPLJA5PA,339030,741.50,,403271
20446|160110|E6SUPLJA5PA|339039|2260.00,,20446,160110,E6SUPLJA5PA,339039,2260.00,,402696
20446|160110|E6SUPLJA5PA|339039|34806.00,,20446,160110,E6SUPLJA5PA,339039,34806.00,,402696
20446|160110|E6SUPLJA5PA|339039|35020.00,,20446,160110,E6SUPLJA5PA,339039,35020.00,,402696
20446|160110|E6SUPLJA5PA|339039|5040.00,,20446,160110,E6SUPLJA5PA,339039,5040.00,,402696
20446|160110|E6SUPLJA5PA|339039|6360.00,,20446,160110,E6SUPLJA5PA,339039,6360.00,,402696
20446|160110|E6SUPLJA5PA|339039|6550.00,,20446,160110,E6SUPLJA5PA,339039,6550.00,,402696
20446|160110|E6SUPLJA5PA|449052|2390.00,,20446,160110,E6SUPLJA5PA,449052,2390.00,,403021
20446|160110|E6SUPLJA5PA|449052|2694.49,,20446,160110,E6SUPLJA5PA,449052,2694.49,,403021
20446|160110|E6SUPLJA5PA|449052|4238.00,,20446,160110,E6SUPLJA5PA,449052,4238.00,,403021
20446|160110|E6SUPLJA5PA|449052|6131.00,,20446,160110,E6SUPLJA5PA,449052,6131.00,,403021
20446|160110|E6SUPLJA5PA|449052|7704.00,,20446,160110,E6SUPLJA5PA,449052,7704.00,,403021
20446|160110|E6SUPLJA5PA|449052|9355.00,,20446,160110,E6SUPLJA5PA,449052,9355.00,,403021
20446|160110|E6SUPLJA5PA|449052|9500.00,,20446,160110,E6SUPLJA5PA,449052,9500.00,,403021
20446|160110|E6SUPLJA5PA|449052|980.00,,20446,160110,E6SUPLJA5PA,449052,980.00,,403021
20503|160013|E6SUPLJA5PA|339030|1000.00,,20503,160013,E6SUPLJA5PA,339030,1000.00,,402405
20503|160013|E6SUPLJA5PA|339030|1200.00,,20503,160013,E6SUPLJA5PA,339030,1200.00,,402405
20503|160013|E6SUPLJA5PA|339030|1299.20,,20503,160013,E6SUPLJA5PA,339030,1299.20,,402405
20503|160013|E6SUPLJA5PA|339030|1300.00,,20503,160013,E6SUPLJA5PA,339030,1300.00,,402405
20503|160013|E6SUPLJA5PA|339030|2213.36,,20503,160013,E6SUPLJA5PA,339030,2213.36,,402405
20503|160013|E6SUPLJA5PA|339030|2366.70,,20503,160013,E6SUPLJA5PA,339030,2366.70,,402405
20503|160013|E6SUPLJA5PA|339030|2381.12,,20503,160013,E6SUPLJA5PA,339030,2381.12,,402405
20503|160013|E6SUPLJA5PA|339030|244.12,,20503,160013,E6SUPLJA5PA,339030,244.12,,402405
20503|160013|E6SUPLJA5PA|339030|2658.00,,20503,160013,E6SUPLJA5PA,339030,2658.00,,402405
20503|160013|E6SUPLJA5PA|339030|3342.40,,20503,160013,E6SUPLJA5PA,339030,3342.40,,402405
20503|160013|E6SUPLJA5PA|339030|3378.90,,20503,160013,E6SUPLJA5PA,339030,3378.90,,402405
20503|160013|E6SUPLJA5PA|339030|399.90,,20503,160013,E6SUPLJA5PA,339030,399.90,,402405
20503|160013|E6SUPLJA5PA|339030|400.00,,20503,160013,E6SUPLJA5PA,339030,400.00,,402405
20503|160013|E6SUPLJA5PA|339030|42.90,,20503,160013,E6SUPLJA5PA,339030,42.90,,402405
20503|160013|E6SUPLJA5PA|339030|500.00,,20503,160013,E6SUPLJA5PA,339030,500.00,,402405
20503|160013|E6SUPLJA5PA|339030|504.00,,20503,160013,E6SUPLJA5PA,339030,504.00,,402405
20503|160013|E6SUPLJA5PA|339030|639.00,,20503,160013,E6SUPLJA5PA,339030,639.00,,402405
20503|160013|E6SUPLJA5PA|339030|719.20,,20503,160013,E6SUPLJA5PA,339030,719.20,,402405
20503|160013|E6SUPLJA5PA|339030|741.51,,20503,160013,E6SUPLJA5PA,339030,741.51,,402405
20503|160013|E6SUPLJA5PA|339030|759.00,,20503,160013,E6SUPLJA5PA,339030,759.00,,402405
20503|160013|E6SUPLJA5PA|339030|777.00,,20503,160013,E6SUPLJA5PA,339030,777.00,,402405
20503|160013|E6SUPLJA5PA|339030|800.00,,20503,160013,E6SUPLJA5PA,339030,800.00,,402405
20503|160013|E6SUPLJA5PA|339030|876.00,,20503,160013,E6SUPLJA5PA,339030,876.00,,402405
20503|160013|E6SUPLJA5PA|339030|988.00,,20503,160013,E6SUPLJA5PA,339030,988.00,,402405
20503|160013|E6SUPLJA5PA|339039|2400.00,,20503,160013,E6SUPLJA5PA,339039,2400.00,,402421
20503|160013|E6SUPLJA5PA|449052|10841.00,,20503,160013,E6SUPLJA5PA,449052,10841.00,,402337
20503|160013|E6SUPLJA5PA|449052|13196.00,,20503,160013,E6SUPLJA5PA,449052,13196.00,,402337
20503|160013|E6SUPLJA5PA|449052|1385.10,,20503,160013,E6SUPLJA5PA,449052,1385.10,,402337
20503|160013|E6SUPLJA5PA|449052|13935.00,,20503,160013,E6SUPLJA5PA,449052,13935.00,,402337
20503|160013|E6SUPLJA5PA|449052|1890.00,,20503,160013,E6SUPLJA5PA,449052,1890.00,,402337
20503|160013|E6SUPLJA5PA|449052|1953.00,,20503,160013,E6SUPLJA5PA,449052,1953.00,,402337
20503|160013|E6SUPLJA5PA|449052|19798.00,,20503,160013,E6SUPLJA5PA,449052,19798.00,,402337
20503|160013|E6SUPLJA5PA|449052|247.17,,20503,160013,E6SUPLJA5PA,449052,247.17,,402337
20503|160013|E6SUPLJA5PA|449052|2810.25,,20503,160013,E6SUPLJA5PA,449052,2810.25,,402337
20503|160013|E6SUPLJA5PA|449052|2861.95,,20503,160013,E6SUPLJA5PA,449052,2861.95,,402337
20503|160013|E6SUPLJA5PA|449052|3190.00,,20503,160013,E6SUPLJA5PA,449052,3190.00,,402337
20503|160013|E6SUPLJA5PA|449052|4019.60,,20503,160013,E6SUPLJA5PA,449052,4019.60,,402337
20503|160013|E6SUPLJA5PA|449052|5544.24,,20503,160013,E6SUPLJA5PA,449052,5544.24,,402337
20503|160013|E6SUPLJA5PA|449052|5970.00,,20503,160013,E6SUPLJA5PA,449052,5970.00,,402337
20503|160013|E6SUPLJA5PA|449052|6389.00,,20503,160013,E6SUPLJA5PA,449052,6389.00,,402337
20503|160013|E6SUPLJA5PA|449052|6791.93,,20503,160013,E6SUPLJA5PA,449052,6791.93,,402337
20503|160013|E6SUPLJA5PA|449052|8754.52,,20503,160013,E6SUPLJA5PA,449052,8754.52,,402337
20503|160013|||2000.00,,20503,160013,,,2000.00,,402405
20529|160218|E6SUPLJA5PA|339030|100.00,,20529,160218,E6SUPLJA5PA,339030,100.00,,403462
20529|160218|E6SUPLJA5PA|339030|1000.00,,20529,160218,E6SUPLJA5PA,339030,1000.00,,403462
20529|160218|E6SUPLJA5PA|339030|1200.00,,20529,160218,E6SUPLJA5PA,339030,1200.00,,403462
20529|160218|E6SUPLJA5PA|339030|1280.00,,20529,160218,E6SUPLJA5PA,339030,1280.00,,403462
20529|160218|E6SUPLJA5PA|339030|1400.00,,20529,160218,E6SUPLJA5PA,339030,1400.00,,403462
20529|160218|E6SUPLJA5PA|339030|150.00,,20529,160218,E6SUPLJA5PA,339030,150.00,,403462
20529|160218|E6SUPLJA5PA|339030|1500.00,,20529,160218,E6SUPLJA5PA,339030,1500.00,,403462
20529|160218|E6SUPLJA5PA|339030|160.00,,20529,160218,E6SUPLJA5PA,339030,160.00,,403462
20529|160218|E6SUPLJA5PA|339030|1680.00,,20529,160218,E6SUPLJA5PA,339030,1680.00,,403462
20529|160218|E6SUPLJA5PA|339030|175.00,,20529,160218,E6SUPLJA5PA,339030,175.00,,403462
20529|160218|E6SUPLJA5PA|339030|1800.00,,20529,160218,E6SUPLJA5PA,339030,1800.00,,403462
20529|160218|E6SUPLJA5PA|339030|200.00,,20529,160218,E6SUPLJA5PA,339030,200.00,,403462
20529|160218|E6SUPLJA5PA|339030|2000.00,,20529,160218,E6SUPLJA5PA,339030,2000.00,,403462
20529|160218|E6SUPLJA5PA|339030|2100.00,,20529,160218,E6SUPLJA5PA,339030,2100.00,,403462
20529|160218|E6SUPLJA5PA|339030|250.00,,20529,160218,E6SUPLJA5PA,339030,250.00,,403462
20529|160218|E6SUPLJA5PA|339030|2500.00,,20529,160218,E6SUPLJA5PA,339030,2500.00,,403462
20529|160218|E6SUPLJA5PA|339030|2550.00,,20529,160218,E6SUPLJA5PA,339030,2550.00,,403462
20529|160218|E6SUPLJA5PA|339030|258.00,,20529,160218,E6SUPLJA5PA,339030,258.00,,403462
20529|160218|E6SUPLJA5PA|339030|300.00,,20529,160218,E6SUPLJA5PA,339030,300.00,,403462
20529|160218|E6SUPLJA5PA|339030|3000.00,,20529,160218,E6SUPLJA5PA,339030,3000.00,,403462
20529|160218|E6SUPLJA5PA|339030|340.00,,20529,160218,E6SUPLJA5PA,339030,340.00,,403462
20529|160218|E6SUPLJA5PA|339030|345.00,,20529,160218,E6SUPLJA5PA,339030,345.00,,403462
20529|160218|E6SUPLJA5PA|339030|350.00,,20529,160218,E6SUPLJA5PA,339030,350.00,,403462
20529|160218|E6SUPLJA5PA|339030|360.00,,20529,160218,E6SUPLJA5PA,339030,360.00,,403462
20529|160218|E6SUPLJA5PA|339030|390.00,,20529,160218,E6SUPLJA5PA,339030,390.00,,403462
20529|160218|E6SUPLJA5PA|339030|400.00,,20529,160218,E6SUPLJA5PA,339030,400.00,,403462
20529|160218|E6SUPLJA5PA|339030|4200.00,,20529,160218,E6SUPLJA5PA,339030,4200.00,,403462
20529|160218|E6SUPLJA5PA|339030|450.00,,20529,160218,E6SUPLJA5PA,339030,450.00,,403462
20529|160218|E6SUPLJA5PA|339030|4500.00,,20529,160218,E6SUPLJA5PA,339030,4500.00,,403462
20529|160218|E6SUPLJA5PA|339030|480.00,,20529,160218,E6SUPLJA5PA,339030,480.00,,403462
20529|160218|E6SUPLJA5PA|339030|4800.00,,20529,160218,E6SUPLJA5PA,339030,4800.00,,403462
20529|160218|E6SUPLJA5PA|339030|500.00,,20529,160218,E6SUPLJA5PA,339030,500.00,,403462
20529|160218|E6SUPLJA5PA|339030|510.00,,20529,160218,E6SUPLJA5PA,339030,510.00,,403462
20529|160218|E6SUPLJA5PA|339030|520.00,,20529,160218,E6SUPLJA5PA,339030,520.00,,403462
20529|160218|E6SUPLJA5PA|339030|550.00,,20529,160218,E6SUPLJA5PA,339030,550.00,,403462
20529|160218|E6SUPLJA5PA|339030|560.00,,20529,160218,E6SUPLJA5PA,339030,560.00,,403462
20529|160218|E6SUPLJA5PA|339030|580.00,,20529,160218,E6SUPLJA5PA,339030,580.00,,403462
20529|160218|E6SUPLJA5PA|339030|590.00,,20529,160218,E6SUPLJA5PA,339030,590.00,,403462
20529|160218|E6SUPLJA5PA|339030|600.00,,20529,160218,E6SUPLJA5PA,339030,600.00,,403462
20529|160218|E6SUPLJA5PA|339030|6000.00,,20529,160218,E6SUPLJA5PA,339030,6000.00,,403462
20529|160218|E6SUPLJA5PA|339030|750.00,,20529,160218,E6SUPLJA5PA,339030,750.00,,403462
20529|160218|E6SUPLJA5PA|339030|800.00,,20529,160218,E6SUPLJA5PA,339030,800.00,,403462
20529|160218|E6SUPLJA5PA|339030|8200.00,,20529,160218,E6SUPLJA5PA,339030,8200.00,,403462
20529|160218|E6SUPLJA5PA|339030|9000.00,,20529,160218,E6SUPLJA5PA,339030,9000.00,,403462
20529|160218|E6SUPLJA5PA|339030|940.00,,20529,160218,E6SUPLJA5PA,339030,940.00,,403462
20529|160218|E6SUPLJA5PA|449052|10856.00,,20529,160218,E6SUPLJA5PA,449052,10856.00,,403187
